Booking_ID,Segment_Type,Arrival_Year,Arrival_Month,Arrival_Date,Num_Adults,Num_Children,Num_Week_Nights,Num_Weekend_Nights,Room_Type,Lead_Time,Avg_Room_Price
INN00380,Offline,2018,5,21,2,0,1,2,Room_Type 1,17,95
INN00381,Online,2018,9,13,2,0,11,4,Room_Type 4,237,116.62
INN00382,Online,2018,9,7,2,0,4,0,Room_Type 1,125,136
INN00383,Online,2018,12,2,2,2,2,2,Room_Type 6,32,147.9
INN00384,Offline,2018,9,18,2,0,0,2,Room_Type 1,5,123.7
INN00385,Online,2018,6,19,2,0,1,2,Room_Type 1,91,135.9
INN00386,Offline,2017,10,16,2,0,2,0,Room_Type 1,102,109
INN00387,Online,2018,3,20,3,0,1,2,Room_Type 4,9,186
INN00388,Online,2018,12,26,3,0,3,1,Room_Type 4,155,115.6
INN00389,Online,2018,5,14,2,2,1,0,Room_Type 6,0,221
INN00390,Corporate,2017,9,15,1,0,3,0,Room_Type 1,11,65
INN00391,Corporate,2018,2,19,1,0,1,0,Room_Type 1,0,80
INN00392,Offline,2018,3,23,2,1,4,1,Room_Type 1,86,73.83
INN00393,Corporate,2018,10,18,1,0,1,0,Room_Type 1,18,67
INN00394,Online,2018,3,4,2,0,2,0,Room_Type 1,58,80.3
INN00395,Offline,2018,4,30,2,0,1,2,Room_Type 1,54,85
INN00396,Online,2018,7,23,2,1,3,2,Room_Type 1,25,152.1
INN00397,Online,2017,9,9,2,0,2,0,Room_Type 1,107,89.25
INN00398,Offline,2018,9,28,1,0,4,0,Room_Type 1,100,110
INN00399,Online,2018,5,13,2,0,2,1,Room_Type 1,273,95
INN00400,Online,2018,3,18,2,0,1,0,Room_Type 1,29,79
INN00401,Online,2018,8,12,2,0,1,0,Room_Type 1,221,80
INN00402,Online,2018,10,1,2,0,2,2,Room_Type 1,213,102.85
INN00403,Online,2018,9,9,2,0,2,1,Room_Type 1,198,90
INN00404,Online,2018,1,29,2,0,2,1,Room_Type 2,81,62.37
INN00405,Online,2018,4,8,2,0,1,0,Room_Type 1,23,98
INN00406,Online,2017,9,17,2,0,3,0,Room_Type 1,26,117.67
INN00407,Online,2018,6,18,2,0,1,2,Room_Type 1,20,141
INN00408,Online,2018,12,26,2,1,3,1,Room_Type 6,124,156.61
INN00409,Online,2018,8,3,3,0,3,0,Room_Type 4,85,152.1
INN00410,Online,2018,8,6,2,0,1,0,Room_Type 1,167,105.3
INN00411,Online,2018,5,30,2,0,3,1,Room_Type 1,71,119.85
INN00412,Online,2018,11,4,2,0,2,0,Room_Type 1,48,97.2
INN00413,Online,2018,5,13,1,0,1,0,Room_Type 1,37,116.1
INN00414,Online,2018,5,29,3,0,2,2,Room_Type 4,76,150.45
INN00415,Offline,2018,1,20,1,0,1,0,Room_Type 1,13,71
INN00416,Complementary,2018,6,27,1,0,0,1,Room_Type 1,3,0
INN00417,Offline,2017,12,7,2,0,2,1,Room_Type 4,75,60
INN00418,Corporate,2018,4,5,1,0,1,0,Room_Type 1,5,89
INN00419,Online,2018,10,23,2,0,0,2,Room_Type 1,386,115
INN00420,Offline,2018,5,2,2,0,1,1,Room_Type 1,180,100
INN00421,Online,2018,11,14,2,0,3,1,Room_Type 1,122,75.9
INN00422,Offline,2017,10,2,2,0,2,1,Room_Type 1,224,65
INN00423,Online,2018,5,29,2,0,2,2,Room_Type 1,24,104.55
INN00424,Online,2018,10,14,1,0,2,2,Room_Type 1,162,115
INN00425,Online,2018,7,2,3,0,1,1,Room_Type 4,25,187
INN00426,Online,2018,8,4,1,0,1,0,Room_Type 1,1,115
INN00427,Online,2018,9,27,2,0,4,0,Room_Type 1,236,84.43
INN00428,Online,2018,4,8,2,0,3,2,Room_Type 1,120,90.95
INN00429,Online,2018,3,24,2,0,3,1,Room_Type 4,12,208
INN00430,Online,2018,9,3,2,0,4,2,Room_Type 1,224,97.18
INN00431,Offline,2017,10,21,1,0,4,0,Room_Type 1,33,79.11
INN00432,Complementary,2018,5,13,2,0,2,0,Room_Type 1,24,0
INN00433,Online,2017,9,8,2,0,1,0,Room_Type 4,22,120
INN00434,Online,2017,10,20,2,0,3,0,Room_Type 1,10,126
INN00435,Online,2018,2,16,2,0,2,0,Room_Type 1,15,91
INN00436,Online,2018,9,6,2,0,5,0,Room_Type 1,230,137
INN00437,Offline,2018,3,16,2,0,4,0,Room_Type 1,54,67.32
INN00438,Online,2017,10,23,2,0,1,0,Room_Type 1,45,81.62
INN00439,Online,2018,10,24,3,0,3,1,Room_Type 4,63,123.66
INN00440,Online,2018,8,6,2,0,1,2,Room_Type 1,166,94.5
INN00441,Online,2018,8,22,2,0,4,1,Room_Type 1,148,96.3
INN00442,Online,2018,8,13,2,0,1,2,Room_Type 1,136,88.01
INN00443,Online,2018,3,10,2,0,3,1,Room_Type 1,37,81.9
INN00444,Online,2018,5,11,2,0,4,0,Room_Type 1,66,119.85
INN00445,Offline,2017,10,23,1,0,1,0,Room_Type 1,11,83.5
INN00446,Corporate,2018,4,1,1,0,1,0,Room_Type 1,1,67
INN00447,Online,2018,6,19,2,0,2,2,Room_Type 4,7,156
INN00448,Offline,2017,10,13,2,0,1,0,Room_Type 1,43,85
INN00449,Online,2018,4,4,2,0,5,3,Room_Type 4,5,126.75
INN00450,Online,2018,6,6,2,0,1,1,Room_Type 1,247,115
INN00451,Online,2018,10,16,2,0,1,2,Room_Type 1,24,107.1
INN00452,Offline,2018,10,14,1,0,1,0,Room_Type 1,53,120
INN00453,Online,2018,11,19,2,0,1,2,Room_Type 1,52,93.6
INN00454,Offline,2018,6,8,2,0,1,0,Room_Type 1,56,120
INN00455,Offline,2018,6,8,1,0,1,0,Room_Type 1,12,90
INN00456,Online,2018,9,6,2,0,5,0,Room_Type 1,230,137
INN00457,Online,2018,10,31,2,1,3,1,Room_Type 1,92,106.43
INN00458,Online,2018,5,31,1,0,3,0,Room_Type 1,2,87.78
INN00459,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,101.5
INN00460,Online,2018,6,23,2,0,1,0,Room_Type 1,82,85.5
INN00461,Offline,2018,10,13,1,0,3,0,Room_Type 1,37,95
INN00462,Online,2018,7,1,2,0,2,2,Room_Type 4,147,103.7
INN00463,Corporate,2017,8,26,1,0,1,0,Room_Type 1,2,65
INN00464,Online,2018,8,18,2,0,6,2,Room_Type 1,166,100.12
INN00465,Online,2018,4,11,2,0,3,1,Room_Type 1,28,156.25
INN00466,Online,2018,5,13,2,0,2,1,Room_Type 1,309,101
INN00467,Online,2018,7,4,2,0,3,1,Room_Type 1,54,161.1
INN00468,Online,2018,12,8,2,0,3,1,Room_Type 1,49,83.8
INN00469,Online,2018,6,18,2,1,1,0,Room_Type 1,1,168
INN00470,Offline,2017,12,27,2,0,1,2,Room_Type 1,0,58
INN00471,Offline,2017,8,8,2,0,1,2,Room_Type 1,4,94.5
INN00472,Online,2017,12,9,2,0,4,0,Room_Type 1,60,96.3
INN00473,Online,2017,8,14,2,0,1,0,Room_Type 1,157,76.5
INN00474,Offline,2018,4,8,2,0,3,2,Room_Type 1,268,78
INN00475,Online,2018,9,26,2,0,1,1,Room_Type 1,38,112.59
INN00476,Online,2018,6,12,2,2,1,2,Room_Type 7,30,187.04
INN00477,Online,2018,10,11,2,0,1,0,Room_Type 1,2,169
INN00478,Online,2018,12,5,2,0,7,3,Room_Type 1,217,46.63
INN00479,Offline,2018,8,25,2,0,3,0,Room_Type 1,143,100
INN00480,Online,2018,10,19,2,0,3,0,Room_Type 1,179,85.5
INN00481,Online,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN00482,Online,2018,7,8,3,0,2,2,Room_Type 4,94,146.7
INN00483,Offline,2017,11,20,1,0,2,0,Room_Type 1,32,73
INN00484,Online,2018,4,1,3,0,2,2,Room_Type 6,2,143.22
INN00485,Online,2017,10,22,2,0,3,0,Room_Type 1,70,89.25
INN00486,Offline,2018,9,19,2,0,0,1,Room_Type 1,4,85
INN00487,Complementary,2018,2,28,2,0,0,2,Room_Type 1,34,6.5
INN00488,Online,2018,3,8,2,2,1,0,Room_Type 2,16,83.03
INN00489,Online,2018,2,11,2,0,3,1,Room_Type 1,24,91
INN00490,Online,2018,4,10,2,0,2,2,Room_Type 1,78,80.75
INN00491,Online,2018,11,4,2,0,2,1,Room_Type 1,305,89
INN00492,Offline,2018,10,13,2,0,3,0,Room_Type 1,37,105
INN00493,Online,2018,4,30,2,0,5,2,Room_Type 1,98,109.81
INN00494,Online,2018,12,5,2,0,3,1,Room_Type 4,14,70.88
INN00495,Online,2018,11,23,1,0,2,0,Room_Type 1,44,83.6
INN00496,Online,2018,2,28,1,0,1,2,Room_Type 1,1,60
INN00497,Online,2018,6,7,2,0,3,0,Room_Type 1,213,130
INN00498,Online,2018,4,4,1,0,1,1,Room_Type 1,5,95
INN00499,Offline,2018,4,6,2,0,1,0,Room_Type 1,55,104
INN00500,Offline,2018,2,11,2,0,3,0,Room_Type 4,139,62
INN00501,Offline,2018,4,23,2,0,1,2,Room_Type 2,44,95
INN00502,Online,2018,2,28,1,0,1,2,Room_Type 4,18,145
INN00503,Corporate,2018,10,17,1,0,0,1,Room_Type 1,0,95
INN00504,Offline,2018,6,24,1,0,2,0,Room_Type 1,192,95
INN00505,Offline,2018,6,18,2,0,4,2,Room_Type 1,152,80.75
INN00506,Online,2018,8,30,3,0,4,0,Room_Type 4,42,142.2
INN00507,Online,2018,10,21,3,0,3,2,Room_Type 4,209,128.7
INN00508,Online,2018,3,20,2,0,3,2,Room_Type 1,69,90.95
INN00509,Online,2018,11,18,2,0,2,1,Room_Type 1,80,93.6
INN00510,Offline,2017,11,9,2,0,2,1,Room_Type 4,49,60
INN00511,Offline,2018,8,25,1,0,3,0,Room_Type 1,143,90
INN00512,Online,2017,12,5,2,0,1,2,Room_Type 1,67,95.4
INN00513,Online,2018,10,21,2,0,2,0,Room_Type 1,41,160
INN00514,Online,2018,10,30,2,0,1,2,Room_Type 4,154,104.1
INN00515,Offline,2018,4,6,2,0,1,0,Room_Type 1,55,104
INN00516,Offline,2018,8,3,2,0,4,0,Room_Type 1,2,109
INN00517,Online,2018,4,10,2,0,4,2,Room_Type 4,99,93.78
INN00518,Corporate,2017,10,14,1,0,2,0,Room_Type 1,14,95
INN00519,Online,2018,10,15,1,0,1,0,Room_Type 1,0,140
INN00520,Online,2017,12,24,2,0,3,1,Room_Type 1,22,87
INN00521,Online,2018,3,5,1,0,1,2,Room_Type 4,7,85.85
INN00522,Online,2018,3,24,2,0,3,1,Room_Type 4,84,99.45
INN00523,Online,2018,5,4,2,0,4,0,Room_Type 4,109,120.28
INN00524,Offline,2018,6,14,1,0,3,0,Room_Type 1,71,120
INN00525,Online,2018,4,3,2,0,0,2,Room_Type 1,4,77.77
INN00526,Offline,2018,6,14,1,0,3,0,Room_Type 1,71,120
INN00527,Online,2018,6,10,2,0,1,0,Room_Type 1,58,116.1
INN00528,Online,2018,7,23,3,0,1,0,Room_Type 4,133,189
INN00529,Online,2018,6,26,2,0,1,2,Room_Type 4,27,152.67
INN00530,Online,2018,2,4,2,0,3,2,Room_Type 1,27,66.31
INN00531,Online,2017,9,10,1,0,1,0,Room_Type 1,9,95
INN00532,Online,2018,12,8,2,1,3,0,Room_Type 1,86,122
INN00533,Offline,2017,12,17,2,0,3,0,Room_Type 1,13,58
INN00534,Online,2018,12,5,2,0,3,1,Room_Type 1,0,89.89
INN00535,Online,2018,6,21,2,0,2,0,Room_Type 4,5,156
INN00536,Online,2018,3,24,2,0,3,1,Room_Type 4,82,99.45
INN00537,Online,2018,8,31,2,1,2,0,Room_Type 6,330,172.8
INN00538,Online,2018,8,22,2,0,3,1,Room_Type 1,3,98.56
INN00539,Online,2018,3,10,1,0,1,0,Room_Type 1,35,71.1
INN00540,Online,2018,3,30,1,0,15,6,Room_Type 4,12,128.06
INN00541,Complementary,2018,11,19,1,0,1,0,Room_Type 1,0,0
INN00542,Online,2018,4,7,2,1,1,0,Room_Type 1,7,106
INN00543,Online,2018,9,27,2,0,4,0,Room_Type 4,47,130.61
INN00544,Online,2018,6,17,2,0,3,2,Room_Type 1,117,105.74
INN00545,Online,2018,6,10,2,0,2,0,Room_Type 4,2,136
INN00546,Offline,2018,6,8,2,0,1,0,Room_Type 1,26,120
INN00547,Online,2018,12,2,2,0,2,2,Room_Type 1,75,74.8
INN00548,Online,2018,6,15,2,0,2,0,Room_Type 1,256,112
INN00549,Online,2018,8,21,2,1,0,1,Room_Type 1,137,121.5
INN00550,Offline,2017,10,7,2,0,4,0,Room_Type 1,92,70
INN00551,Offline,2018,11,29,1,0,1,0,Room_Type 1,1,75
INN00552,Offline,2018,1,2,2,0,1,0,Room_Type 1,18,54
INN00553,Online,2018,3,25,2,0,2,1,Room_Type 1,78,100
INN00554,Complementary,2018,4,23,1,0,1,0,Room_Type 4,8,0
INN00555,Online,2018,11,2,1,2,9,4,Room_Type 6,30,186.22
INN00556,Online,2018,11,13,2,0,0,2,Room_Type 1,117,79.2
INN00557,Online,2018,3,19,2,0,1,1,Room_Type 1,10,103
INN00558,Offline,2017,9,25,2,0,2,2,Room_Type 1,56,185
INN00559,Online,2017,10,20,2,0,2,0,Room_Type 1,8,135
INN00560,Online,2018,10,23,2,0,0,2,Room_Type 1,386,115
INN00561,Online,2017,7,17,2,0,2,0,Room_Type 1,273,109
INN00562,Online,2018,11,26,2,0,1,0,Room_Type 1,33,104
INN00563,Online,2018,8,3,3,0,5,2,Room_Type 4,184,130.05
INN00564,Online,2018,9,5,2,0,3,1,Room_Type 1,232,100.3
INN00565,Online,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN00566,Offline,2017,10,16,2,0,2,0,Room_Type 1,102,109
INN00567,Online,2018,10,7,2,0,2,2,Room_Type 4,45,139.5
INN00568,Corporate,2018,2,3,1,0,1,0,Room_Type 1,1,66
INN00569,Online,2018,9,3,2,0,2,2,Room_Type 1,63,106.88
INN00570,Online,2018,9,16,2,0,2,2,Room_Type 4,89,149.4
INN00571,Online,2018,4,26,1,0,2,0,Room_Type 1,63,109.35
INN00572,Online,2018,11,3,2,0,3,0,Room_Type 1,304,89
INN00573,Online,2018,4,9,1,0,1,2,Room_Type 1,1,115
INN00574,Corporate,2018,3,16,1,0,1,0,Room_Type 1,51,85.5
INN00575,Online,2018,4,20,2,0,2,0,Room_Type 4,110,90.95
INN00576,Online,2018,7,30,2,0,1,2,Room_Type 4,20,117.55
INN00577,Online,2018,10,19,2,0,1,0,Room_Type 1,50,108
INN00578,Online,2018,10,11,2,0,3,0,Room_Type 4,48,139.5
INN00579,Online,2018,9,13,2,0,3,0,Room_Type 5,96,129.88
INN00580,Offline,2017,12,30,2,0,4,1,Room_Type 1,148,67
INN00581,Online,2018,10,3,2,0,1,1,Room_Type 1,25,129
INN00582,Online,2018,6,25,2,0,5,2,Room_Type 1,148,79.53
INN00583,Offline,2018,8,22,2,0,3,1,Room_Type 1,114,72.25
INN00584,Offline,2017,7,1,1,0,2,0,Room_Type 1,257,80
INN00585,Online,2018,6,11,2,0,5,2,Room_Type 1,105,119.85
INN00586,Online,2017,11,2,1,0,2,1,Room_Type 1,4,117
INN00587,Complementary,2017,9,6,2,0,2,2,Room_Type 4,67,29
INN00588,Online,2018,9,2,2,0,2,2,Room_Type 1,61,118.8
INN00589,Offline,2018,12,30,2,0,2,0,Room_Type 1,79,192.03
INN00590,Online,2018,5,21,3,0,1,0,Room_Type 1,74,168.3
INN00591,Online,2018,5,12,2,0,1,0,Room_Type 1,120,72.76
INN00592,Offline,2018,12,8,2,0,3,0,Room_Type 1,157,68
INN00593,Online,2018,1,6,2,0,4,0,Room_Type 1,4,89
INN00594,Online,2018,8,28,2,0,5,2,Room_Type 4,46,124.46
INN00595,Corporate,2018,3,13,1,0,1,2,Room_Type 1,41,70.33
INN00596,Online,2018,6,15,3,0,4,1,Room_Type 4,84,170.1
INN00597,Online,2018,6,17,2,0,2,0,Room_Type 1,245,75
INN00598,Online,2018,6,29,2,0,3,0,Room_Type 4,27,125.25
INN00599,Online,2017,7,27,2,0,7,3,Room_Type 1,74,55.9
INN00600,Online,2018,6,20,2,0,2,1,Room_Type 1,85,126.9
INN00601,Online,2018,2,26,2,0,2,0,Room_Type 1,6,79
INN00602,Online,2018,10,23,2,0,3,2,Room_Type 1,256,94.35
INN00603,Online,2018,6,24,2,0,2,0,Room_Type 1,265,109
INN00604,Online,2018,4,15,2,0,3,2,Room_Type 4,64,112.2
INN00605,Corporate,2017,10,1,1,0,1,0,Room_Type 1,0,109
INN00606,Corporate,2018,9,14,1,0,2,0,Room_Type 1,91,65
INN00607,Offline,2018,4,28,2,0,3,1,Room_Type 1,127,90
INN00608,Offline,2018,7,14,2,0,3,0,Room_Type 1,73,85
INN00609,Online,2018,12,28,2,0,4,0,Room_Type 1,36,168.73
INN00610,Online,2018,12,8,2,0,3,1,Room_Type 1,17,100.38
INN00611,Online,2018,7,27,2,0,5,2,Room_Type 1,164,99.45
INN00612,Corporate,2018,9,27,2,0,1,0,Room_Type 1,0,160
INN00613,Online,2018,10,2,2,0,1,2,Room_Type 1,37,126
INN00614,Offline,2018,8,1,3,0,2,1,Room_Type 1,191,96.9
INN00615,Online,2017,10,17,2,2,4,2,Room_Type 2,33,95
INN00616,Online,2017,9,5,2,0,1,2,Room_Type 1,32,94.5
INN00617,Offline,2017,9,7,1,0,1,1,Room_Type 1,3,98.8
INN00618,Online,2018,7,10,2,0,1,2,Room_Type 1,53,100.5
INN00619,Complementary,2018,6,19,2,0,0,1,Room_Type 7,8,0
INN00620,Online,2018,5,29,2,0,1,2,Room_Type 1,107,80.75
INN00621,Offline,2018,4,6,2,0,1,0,Room_Type 1,55,104
INN00622,Offline,2018,4,29,2,0,2,1,Room_Type 1,84,89.75
INN00623,Online,2017,8,25,2,2,2,0,Room_Type 6,0,156
INN00624,Online,2018,6,11,2,0,1,1,Room_Type 4,1,136
INN00625,Corporate,2018,12,2,2,0,2,0,Room_Type 1,29,85
INN00626,Online,2017,10,14,2,0,4,0,Room_Type 4,41,87.54
INN00627,Corporate,2017,9,9,2,0,2,0,Room_Type 1,86,100
INN00628,Online,2018,10,1,2,0,2,2,Room_Type 1,167,108.9
INN00629,Online,2018,6,14,2,0,3,0,Room_Type 1,34,107.1
INN00630,Online,2018,4,4,2,0,2,1,Room_Type 1,101,80
INN00631,Online,2018,5,5,2,0,3,0,Room_Type 1,259,90
INN00632,Online,2018,5,12,2,0,2,0,Room_Type 1,122,105.3
INN00633,Online,2018,2,11,2,0,1,0,Room_Type 1,1,80
INN00634,Online,2018,8,25,2,0,2,0,Room_Type 4,107,142.2
INN00635,Online,2018,4,5,2,0,3,0,Room_Type 4,35,131.4
INN00636,Offline,2018,6,24,1,0,2,0,Room_Type 1,192,95
INN00637,Online,2018,4,1,2,0,2,0,Room_Type 1,4,111
INN00638,Offline,2018,10,6,2,0,3,1,Room_Type 1,85,85
INN00639,Online,2018,8,24,3,0,4,0,Room_Type 4,137,130.95
INN00640,Offline,2017,9,18,2,0,2,0,Room_Type 1,74,101.5
INN00641,Offline,2018,2,28,1,0,1,2,Room_Type 1,116,82
INN00642,Online,2017,9,13,2,0,2,2,Room_Type 1,34,94.5
INN00643,Online,2018,8,28,2,0,1,2,Room_Type 1,56,109.8
INN00644,Online,2018,7,10,2,0,4,2,Room_Type 1,149,72.25
INN00645,Online,2018,2,6,2,0,2,2,Room_Type 1,12,55.72
INN00646,Online,2018,10,17,3,0,1,1,Room_Type 4,52,158.4
INN00647,Offline,2018,3,30,2,0,4,1,Room_Type 4,191,69
INN00648,Offline,2018,10,13,2,0,3,0,Room_Type 1,37,105
INN00649,Online,2018,12,29,2,0,3,0,Room_Type 4,57,219.6
INN00650,Offline,2018,1,8,1,0,3,2,Room_Type 1,9,44.8
INN00651,Online,2018,10,26,2,0,1,0,Room_Type 1,7,120
INN00652,Online,2018,3,25,2,0,2,1,Room_Type 1,78,100
INN00653,Online,2018,6,7,2,0,1,0,Room_Type 1,0,109
INN00654,Online,2018,8,19,0,2,2,1,Room_Type 2,78,115.68
INN00655,Offline,2018,9,16,2,0,2,1,Room_Type 1,31,75
INN00656,Offline,2018,6,17,2,0,2,0,Room_Type 5,37,134.1
INN00657,Online,2018,5,29,2,0,1,2,Room_Type 4,8,124.1
INN00658,Online,2018,8,17,4,0,2,0,Room_Type 7,32,214.75
INN00659,Offline,2018,10,31,2,0,2,1,Room_Type 1,48,75
INN00660,Online,2017,11,23,2,0,2,1,Room_Type 1,89,72.25
INN00661,Corporate,2018,3,7,1,0,0,1,Room_Type 1,0,80
INN00662,Online,2018,9,20,2,0,1,0,Room_Type 1,15,139
INN00663,Corporate,2018,1,28,1,0,1,0,Room_Type 1,10,66
INN00664,Online,2018,5,31,1,0,3,0,Room_Type 1,43,115.5
INN00665,Online,2018,8,8,2,1,1,1,Room_Type 1,27,195.5
INN00666,Online,2018,10,23,2,0,0,2,Room_Type 1,386,115
INN00667,Offline,2017,9,18,1,0,1,0,Room_Type 1,72,84
INN00668,Online,2018,10,16,2,0,1,2,Room_Type 1,10,107.8
INN00669,Offline,2018,10,13,2,0,3,0,Room_Type 1,37,105
INN00670,Offline,2018,4,8,2,0,3,2,Room_Type 1,170,78
INN00671,Offline,2018,6,24,1,0,2,0,Room_Type 1,265,90
INN00672,Online,2018,7,9,2,0,1,1,Room_Type 1,49,105.3
INN00673,Online,2018,2,25,2,0,3,0,Room_Type 1,51,80.3
INN00674,Online,2018,2,8,1,0,0,1,Room_Type 1,3,129
INN00675,Online,2018,6,24,2,0,2,0,Room_Type 1,265,115
INN00676,Online,2018,9,11,2,0,0,2,Room_Type 1,34,125.1
INN00677,Online,2018,2,27,2,0,1,0,Room_Type 1,1,103
INN00678,Online,2018,5,1,2,0,0,2,Room_Type 1,77,125.1
INN00679,Online,2018,6,17,1,0,5,2,Room_Type 1,60,96.17
INN00680,Offline,2017,9,25,2,0,2,2,Room_Type 1,56,185
INN00681,Online,2018,6,12,2,0,0,2,Room_Type 1,0,69.74
INN00682,Online,2018,7,9,2,2,3,2,Room_Type 6,136,172.55
INN00683,Online,2018,1,28,1,0,3,0,Room_Type 1,4,95
INN00684,Online,2018,9,9,2,1,2,1,Room_Type 1,68,166.35
INN00685,Online,2018,11,18,2,0,1,0,Room_Type 1,1,108
INN00686,Online,2018,3,21,2,0,3,1,Room_Type 4,61,102
INN00687,Online,2018,5,13,2,0,2,1,Room_Type 7,40,203.73
INN00688,Online,2018,11,17,2,0,5,2,Room_Type 1,6,78.69
INN00689,Online,2018,11,3,2,0,3,0,Room_Type 1,58,79.2
INN00690,Online,2018,3,16,1,0,2,0,Room_Type 1,35,76.5
INN00691,Online,2018,6,3,2,0,2,0,Room_Type 1,177,100
INN00692,Online,2018,12,14,2,0,4,0,Room_Type 1,13,88.4
INN00693,Online,2018,7,6,1,0,4,2,Room_Type 1,245,110
INN00694,Online,2018,10,28,2,0,2,1,Room_Type 4,189,109.8
INN00695,Offline,2018,12,3,2,0,1,2,Room_Type 1,271,78.3
INN00696,Online,2017,7,1,2,0,2,0,Room_Type 1,257,101.5
INN00697,Online,2018,7,28,2,0,4,2,Room_Type 1,207,80.75
INN00698,Online,2018,12,25,2,0,2,2,Room_Type 1,108,104
INN00699,Online,2018,3,15,2,0,3,0,Room_Type 1,39,51.19
INN00700,Online,2018,11,5,2,1,1,0,Room_Type 1,11,150
INN00701,Online,2018,8,12,2,0,2,1,Room_Type 4,177,127.8
INN00702,Online,2017,9,17,2,0,1,0,Room_Type 4,15,115
INN00703,Online,2018,5,5,2,0,1,0,Room_Type 4,10,156
INN00704,Online,2018,12,23,3,0,2,2,Room_Type 4,60,130.9
INN00705,Online,2018,10,4,2,0,3,0,Room_Type 1,21,116.1
INN00706,Online,2018,9,11,2,0,0,2,Room_Type 1,24,71.69
INN00707,Offline,2018,4,24,1,1,3,2,Room_Type 1,76,98.5
INN00708,Online,2018,7,13,2,0,3,0,Room_Type 1,146,94.5
INN00709,Online,2018,6,15,1,0,2,0,Room_Type 1,188,130
INN00710,Online,2017,7,11,2,0,1,2,Room_Type 1,114,76.5
INN00711,Online,2018,8,31,2,0,4,0,Room_Type 1,256,90.95
INN00712,Offline,2017,10,8,2,0,3,1,Room_Type 1,210,72.75
INN00713,Online,2018,11,16,2,0,1,0,Room_Type 1,16,93
INN00714,Online,2018,9,16,2,0,2,0,Room_Type 4,64,168.3
INN00715,Offline,2018,10,12,2,0,3,0,Room_Type 1,105,75
INN00716,Online,2017,8,9,2,0,0,1,Room_Type 1,0,105
INN00717,Online,2018,2,14,2,0,0,2,Room_Type 1,37,78.5
INN00718,Online,2018,7,2,2,0,5,2,Room_Type 1,54,119.7
INN00719,Online,2018,9,7,3,0,3,0,Room_Type 4,81,168.3
INN00720,Online,2018,5,27,3,0,1,0,Room_Type 4,2,197
INN00721,Offline,2017,10,4,2,0,0,2,Room_Type 1,61,91
INN00722,Offline,2018,2,13,2,0,3,2,Room_Type 1,11,85
INN00723,Online,2018,2,5,2,0,2,2,Room_Type 1,4,81
INN00724,Offline,2017,9,4,2,0,2,0,Room_Type 1,63,116
INN00725,Online,2018,8,18,2,0,2,0,Room_Type 1,320,115
INN00726,Online,2018,2,15,2,1,3,1,Room_Type 4,3,106
INN00727,Online,2018,4,16,2,0,1,2,Room_Type 4,62,118.8
INN00728,Online,2018,10,20,2,0,3,0,Room_Type 4,91,132.3
INN00729,Online,2018,8,21,2,0,0,1,Room_Type 4,123,146.7
INN00730,Online,2018,3,2,2,0,3,0,Room_Type 4,13,86.8
INN00731,Offline,2018,11,1,2,0,4,0,Room_Type 1,152,98
INN00732,Offline,2018,5,2,2,0,1,1,Room_Type 1,180,100
INN00733,Online,2018,8,14,2,2,10,4,Room_Type 6,222,158.95
INN00734,Online,2018,9,18,2,0,2,2,Room_Type 4,47,119.52
INN00735,Offline,2018,5,3,2,0,3,0,Room_Type 1,88,117
INN00736,Online,2018,4,27,2,0,3,0,Room_Type 4,26,140.67
INN00737,Online,2017,10,15,2,0,3,2,Room_Type 1,17,94.95
INN00738,Online,2018,5,11,2,0,5,2,Room_Type 1,104,109.65
INN00739,Online,2018,12,30,2,0,2,1,Room_Type 1,7,120
INN00740,Online,2018,3,18,2,0,2,1,Room_Type 1,128,67.22
INN00741,Offline,2018,3,16,1,0,3,0,Room_Type 2,11,62
INN00742,Online,2018,3,4,2,0,1,0,Room_Type 1,6,91
INN00743,Offline,2018,3,17,2,0,4,2,Room_Type 1,23,68
INN00744,Online,2018,11,3,2,0,3,0,Room_Type 1,304,89
INN00745,Offline,2017,8,8,2,0,1,2,Room_Type 1,4,94.5
INN00746,Online,2018,8,15,3,0,2,1,Room_Type 4,25,187
INN00747,Offline,2018,12,21,3,0,4,0,Room_Type 1,65,122.65
INN00748,Corporate,2018,2,25,1,0,1,0,Room_Type 1,21,68
INN00749,Online,2018,3,19,3,0,1,1,Room_Type 4,45,131.4
INN00750,Online,2018,4,15,2,0,3,2,Room_Type 1,25,149.4
INN00751,Corporate,2018,5,24,1,0,2,0,Room_Type 1,5,100
INN00752,Online,2018,6,6,2,0,1,1,Room_Type 1,247,115
INN00753,Online,2018,10,20,2,0,3,0,Room_Type 1,6,160
INN00754,Online,2018,4,16,2,1,1,2,Room_Type 1,25,127.67
INN00755,Online,2018,12,7,2,0,3,0,Room_Type 1,52,79.2
INN00756,Online,2017,12,1,2,0,2,0,Room_Type 1,18,69
INN00757,Online,2018,9,21,2,0,4,0,Room_Type 1,296,117
INN00758,Online,2017,10,10,2,0,1,1,Room_Type 1,174,70
INN00759,Online,2018,3,8,3,0,3,0,Room_Type 4,31,114.3
INN00760,Online,2018,11,1,1,0,3,0,Room_Type 1,166,110
INN00761,Online,2018,9,1,1,2,3,0,Room_Type 6,30,181.8
